,image_file,dominant_color
957,Nexus_Image_Iterator/Actias_composite_2.png,"(133, 113, 107)"
958,Nexus_Image_Iterator/moving_picture_grid_97_.png,"(157, 139, 133)"
959,Nexus_Image_Iterator/more_compressedfull_sprial_grids_72_resized.png,"(156, 140, 136)"
960,Nexus_Image_Iterator/moving_picture_grid_78_.png,"(156, 140, 138)"
961,Nexus_Image_Iterator/grid_sprial_test_18_resized.png,"(152, 135, 130)"
962,Nexus_Image_Iterator/full_sprial_grids_11_.png,"(4, 4, 4)"
963,Nexus_Image_Iterator/moving_picture_grid_81_.png,"(13, 12, 12)"
964,Nexus_Image_Iterator/full_sprial_grids_93_resized.png,"(4, 4, 4)"
965,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_45_resized.png,"(42, 39, 39)"
966,Nexus_Image_Iterator/Spiderplant 4_composite_final_2_90.png,"(144, 134, 136)"
967,Nexus_Image_Iterator/Nataliia_composite_final_5_90.png,"(167, 151, 150)"
968,Nexus_Image_Iterator/full_sprial_grids_46_.png,"(49, 46, 47)"
969,Nexus_Image_Iterator/Cindy_composite_final_6_90.png,"(136, 120, 122)"
970,Nexus_Image_Iterator/full_sprial_grids_9_.png,"(4, 4, 4)"
971,Nexus_Image_Iterator/Dan_composite_final_8_90.png,"(108, 89, 94)"
972,Nexus_Image_Iterator/moving_picture_grid_111_.png,"(4, 4, 4)"
973,Nexus_Image_Iterator/MC_composite_final_9_90.png,"(136, 108, 106)"
974,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_35_resized.png,"(152, 138, 137)"
975,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_9_resized.png,"(4, 4, 4)"
976,Nexus_Image_Iterator/q329042_composite_final_9_90.png,"(97, 84, 77)"
977,Nexus_Image_Iterator/moving_picture_grid_39_.png,"(156, 141, 139)"
978,Nexus_Image_Iterator/blank_test_01_resized.png,"(4, 4, 4)"
979,Nexus_Image_Iterator/back_forth_grid_56_resized.png,"(153, 137, 132)"
980,Nexus_Image_Iterator/more_compressedfull_sprial_grids_0_resized.png,"(4, 4, 4)"
981,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_29_resized.png,"(12, 11, 11)"
982,Nexus_Image_Iterator/MC 3_composite_final_7_90.png,"(182, 171, 167)"
983,Nexus_Image_Iterator/eisa_composite_final_9_90.png,"(116, 102, 103)"
984,Nexus_Image_Iterator/moving_picture_grid_42_.png,"(170, 149, 143)"
985,Nexus_Image_Iterator/more_compressedfull_sprial_grids_40_resized.png,"(139, 138, 143)"
986,Nexus_Image_Iterator/Sibel_composite_final_2_90.png,"(145, 113, 97)"
987,Nexus_Image_Iterator/moving_picture_grid_37_resized.png,"(14, 14, 13)"
988,Nexus_Image_Iterator/Spiderplant_composite_final_6_90.png,"(116, 115, 110)"
989,Nexus_Image_Iterator/MC 2_composite_final_3_90.png,"(149, 118, 118)"
990,Nexus_Image_Iterator/back_forth_grid_4_.png,"(4, 4, 4)"
991,Nexus_Image_Iterator/back_forth_grid_26_resized.png,"(10, 10, 10)"
992,Nexus_Image_Iterator/back_forth_grid_56_.png,"(157, 139, 133)"
993,Nexus_Image_Iterator/grid_sprial_test_20_.png,"(155, 137, 132)"
994,Nexus_Image_Iterator/full_sprial_grids_85_.png,"(157, 140, 134)"
995,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_59_resized.png,"(11, 11, 11)"
996,Nexus_Image_Iterator/full_sprial_grids_72_resized.png,"(12, 11, 11)"
997,Nexus_Image_Iterator/RainbowSpaceman_composite_final_0_90.png,"(98, 55, 52)"
998,Nexus_Image_Iterator/moving_picture_grid_15_.png,"(4, 4, 4)"
999,Nexus_Image_Iterator/more_compressedfull_sprial_grids_30_resized.png,"(14, 13, 13)"
1000,Nexus_Image_Iterator/moving_picture_grid_47_resized.png,"(164, 146, 142)"
1001,Nexus_Image_Iterator/moving_picture_grid_8_.png,"(4, 4, 4)"
1002,Nexus_Image_Iterator/Jeanfiedo_composite_final_3_90676_resized.png,"(140, 113, 107)"
1003,Nexus_Image_Iterator/moving_picture_grid_19_resized.png,"(152, 135, 130)"
1004,Nexus_Image_Iterator/Kathy_2_composite_final_1_90.png,"(149, 117, 80)"
1005,Nexus_Image_Iterator/full_sprial_grids_93_.png,"(4, 4, 4)"
1006,Nexus_Image_Iterator/grid_sprial_test_36_.png,"(156, 140, 138)"
1007,Nexus_Image_Iterator/back_forth_grid_40_.png,"(13, 12, 12)"
1008,Nexus_Image_Iterator/Actias_composite_3.png,"(147, 107, 103)"
1009,Nexus_Image_Iterator/more_compressedfull_sprial_grids_93_resized.png,"(4, 4, 4)"
1010,Nexus_Image_Iterator/Nataliia 4_composite_final_1_90.png,"(148, 137, 141)"
1011,Nexus_Image_Iterator/moving_picture_grid_69_resized.png,"(137, 124, 124)"
1012,Nexus_Image_Iterator/back_forth_grid_17_.png,"(157, 139, 133)"
1013,Nexus_Image_Iterator/Jeanfiedo_composite_final_1_90.png,"(153, 120, 120)"
1014,Nexus_Image_Iterator/back_forth_grid_8_resized.png,"(4, 4, 4)"
1015,Nexus_Image_Iterator/moving_picture_grid_54_.png,"(170, 149, 143)"
1016,Nexus_Image_Iterator/Victor_composite_final_6_90.png,"(113, 97, 80)"
1017,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_77_resized.png,"(151, 136, 133)"
1018,Nexus_Image_Iterator/eisa_composite_final_5_90.png,"(122, 101, 78)"
1019,Nexus_Image_Iterator/more_compressedall_test_01_.png,"(136, 124, 124)"
1020,Nexus_Image_Iterator/moving_picture_grid_94_resized.png,"(151, 135, 130)"
1021,Nexus_Image_Iterator/full_sprial_grids_7_resized.png,"(4, 4, 4)"
1022,Nexus_Image_Iterator/monsteroflove_composite_final_3_90.png,"(174, 113, 97)"
1023,Nexus_Image_Iterator/Spiderplant 2_composite_final_5_90.png,"(176, 148, 148)"
1024,Nexus_Image_Iterator/moving_picture_grid_23_.png,"(155, 137, 132)"
1025,Nexus_Image_Iterator/full_sprial_grids_39_resized.png,"(156, 141, 139)"
1026,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_12_resized.png,"(4, 4, 4)"
1027,Nexus_Image_Iterator/Kasey Edgerton 4_composite_final_9_90.png,"(62, 65, 69)"
1028,Nexus_Image_Iterator/grid_sprial_test_16_.png,"(157, 140, 134)"
1029,Nexus_Image_Iterator/more_compressedfull_sprial_grids_86_resized.png,"(4, 4, 4)"
1030,Nexus_Image_Iterator/back_forth_grid_60_.png,"(4, 4, 4)"
1031,Nexus_Image_Iterator/John_composite_final_2_90.png,"(128, 121, 113)"
1032,Nexus_Image_Iterator/Spiderplant 4_composite_4.png,"(145, 123, 124)"
1033,Nexus_Image_Iterator/eisa_composite_4.png,"(122, 115, 111)"
1034,Nexus_Image_Iterator/Spiderplant3_composite_final_0_90.png,"(149, 141, 141)"
1035,Nexus_Image_Iterator/Prianna _composite_final_1_90.png,"(152, 115, 111)"
1036,Nexus_Image_Iterator/moving_picture_grid_74_.png,"(136, 124, 124)"
1037,Nexus_Image_Iterator/grid_sprial_test_0_resized.png,"(4, 4, 4)"
1038,Nexus_Image_Iterator/full_sprial_grids_49_resized.png,"(129, 115, 112)"
1039,Nexus_Image_Iterator/Rondo_composite_final_4_90.png,"(119, 115, 112)"
1040,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_62_resized.png,"(155, 141, 139)"
1041,Nexus_Image_Iterator/back_forth_grid_37_.png,"(156, 140, 138)"
1042,Nexus_Image_Iterator/i_love_chai_composite_final_4_90.png,"(99, 100, 115)"
1043,Nexus_Image_Iterator/Actias_composite_1.png,"(168, 152, 138)"
1044,Nexus_Image_Iterator/moving_picture_grid_81_resized.png,"(14, 13, 13)"
1045,Nexus_Image_Iterator/Spiderplant 2_composite_final_6_90.png676_resized.png,"(124, 124, 121)"
1046,Nexus_Image_Iterator/Soul vision_composite_final_6_90.png,"(37, 26, 22)"
1047,Nexus_Image_Iterator/back_forth_grid_43_resized.png,"(12, 11, 11)"
1048,Nexus_Image_Iterator/Kathy_composite_final_6_90.png,"(143, 130, 112)"
1049,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_0_resized.png,"(4, 4, 4)"
1050,Nexus_Image_Iterator/moving_picture_grid_62_.png,"(136, 124, 124)"
1051,Nexus_Image_Iterator/Sloth Vibes_composite_final_3_90.png,"(155, 139, 149)"
1052,Nexus_Image_Iterator/more_compressedfull_sprial_grids_55_resized.png,"(49, 46, 46)"
1053,Nexus_Image_Iterator/back_forth_grid_21_.png,"(155, 137, 132)"
1054,Nexus_Image_Iterator/full_sprial_grids_17_resized.png,"(153, 137, 132)"
1055,Nexus_Image_Iterator/i_love_chai_composite_final_8_90.png,"(152, 114, 105)"
1056,Nexus_Image_Iterator/Spiderplant 2_composite_final_9_90676_resized.png,"(166, 124, 115)"
1057,Nexus_Image_Iterator/Rondo_composite_final_8_90.png,"(90, 77, 69)"
1058,Nexus_Image_Iterator/moving_picture_grid_22_resized.png,"(151, 135, 131)"
1059,Nexus_Image_Iterator/back_forth_grid_33_resized.png,"(14, 13, 13)"
1060,Nexus_Image_Iterator/Spiderplant 2_composite_final_9_90.png,"(162, 125, 123)"
1061,Nexus_Image_Iterator/full_sprial_grids_5_.png,"(4, 4, 4)"
1062,Nexus_Image_Iterator/moving_picture_grid_35_.png,"(13, 13, 12)"
1063,Nexus_Image_Iterator/Nataliia3_composite_final_6_90.png,"(157, 152, 154)"
1064,Nexus_Image_Iterator/RainbowSpaceman_composite_4.png,"(99, 100, 111)"
1065,Nexus_Image_Iterator/more_compressedfull_sprial_grids_25_resized.png,"(155, 138, 134)"
1066,Nexus_Image_Iterator/Quinn_test_2_composite_final_1_90.png,"(101, 110, 112)"
1067,Nexus_Image_Iterator/Jeanfiedo_composite_final_0_90.png676_resized.png,"(142, 107, 100)"
1068,Nexus_Image_Iterator/full_sprial_grids_67_resized.png,"(14, 13, 13)"
1069,Nexus_Image_Iterator/Kasey Edgerton_composite_final_1_90.png,"(143, 133, 134)"
1070,Nexus_Image_Iterator/grid_sprial_test_11_resized.png,"(4, 4, 4)"
1071,Nexus_Image_Iterator/moving_picture_grid_52_resized.png,"(169, 149, 142)"
1072,Nexus_Image_Iterator/Kasey Edgerton 4_composite_final_5_90.png,"(148, 145, 147)"
1073,Nexus_Image_Iterator/Nataliia 2_composite_final_6_90.png,"(136, 137, 155)"
1074,Nexus_Image_Iterator/more_compressedfull_sprial_grids_39_resized.png,"(155, 141, 139)"
1075,Nexus_Image_Iterator/Actias_composite_final_5_90.png,"(176, 149, 143)"
1076,Nexus_Image_Iterator/Jeanfiedo_composite_final_6_90676_resized.png,"(122, 114, 105)"
1077,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_50_resized.png,"(129, 115, 113)"
1078,Nexus_Image_Iterator/full_sprial_grids_86_resized.png,"(4, 4, 4)"
1079,Nexus_Image_Iterator/full_sprial_grids_31_.png,"(13, 12, 12)"
1080,Nexus_Image_Iterator/MC 4_composite_final_8_90.png,"(162, 138, 138)"
1081,Nexus_Image_Iterator/moving_picture_grid_19_.png,"(156, 138, 131)"
1082,Nexus_Image_Iterator/more_compressedfull_sprial_grids_49_resized.png,"(127, 113, 109)"
1083,Nexus_Image_Iterator/Nataliia_composite_4.png,"(174, 145, 131)"
1084,Nexus_Image_Iterator/moving_picture_grid_4_.png,"(4, 4, 4)"
1085,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_20_resized.png,"(151, 135, 130)"
1086,Nexus_Image_Iterator/back_forth_grid_8_.png,"(4, 4, 4)"
1087,Nexus_Image_Iterator/full_sprial_grids_66_.png,"(156, 140, 138)"
1088,Nexus_Image_Iterator/more_compressedfull_sprial_grids_9_resized.png,"(4, 4, 4)"
1089,Nexus_Image_Iterator/Mika_composite_final_7_90.png,"(112, 91, 83)"
1090,Nexus_Image_Iterator/full_sprial_grids_89_.png,"(4, 4, 4)"
1091,Nexus_Image_Iterator/back_forth_grid_1_resized.png,"(4, 4, 4)"
1092,Nexus_Image_Iterator/full_sprial_grids_70_.png,"(13, 12, 12)"
1093,Nexus_Image_Iterator/more_compressedfull_sprial_grids_17_resized.png,"(153, 137, 132)"
1094,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_83_resized.png,"(152, 135, 130)"
1095,Nexus_Image_Iterator/full_sprial_grids_55_resized.png,"(49, 46, 46)"
1096,Nexus_Image_Iterator/grid_sprial_test_23_resized.png,"(151, 134, 132)"
1097,Nexus_Image_Iterator/donya_composite_final_7_90.png,"(140, 139, 156)"
1098,Nexus_Image_Iterator/moving_picture_grid_60_resized.png,"(137, 124, 124)"
1099,Nexus_Image_Iterator/Actias_composite_final_9_90.png,"(179, 154, 147)"
1100,Nexus_Image_Iterator/back_forth_grid_71_resized.png,"(4, 4, 4)"
1101,Nexus_Image_Iterator/moving_picture_grid_58_.png,"(136, 124, 124)"
1102,Nexus_Image_Iterator/Jeanfiedo_composite_4.png,"(110, 96, 96)"
1103,Nexus_Image_Iterator/Baffin_composite_final_2_90.png,"(120, 111, 114)"
1104,Nexus_Image_Iterator/more_compressedfull_sprial_grids_67_resized.png,"(15, 14, 14)"
1105,Nexus_Image_Iterator/MC 4_composite_final_4_90.png,"(157, 147, 147)"
1106,Nexus_Image_Iterator/full_sprial_grids_27_.png,"(156, 139, 136)"
1107,Nexus_Image_Iterator/full_sprial_grids_25_resized.png,"(151, 135, 133)"
1108,Nexus_Image_Iterator/full_sprial_grids_101_resized.png,"(4, 4, 4)"
1109,Nexus_Image_Iterator/moving_picture_grid_10_resized.png,"(4, 4, 4)"
1110,Nexus_Image_Iterator/grid_sprial_test_20_resized.png,"(151, 135, 130)"
1111,Nexus_Image_Iterator/Nataliia 4_composite_final_5_90.png,"(141, 130, 132)"
1112,Nexus_Image_Iterator/moving_picture_grid_114_resized.png,"(4, 4, 4)"
1113,Nexus_Image_Iterator/moving_picture_grid_63_resized.png,"(137, 124, 124)"
1114,Nexus_Image_Iterator/moving_picture_grid_53_.png,"(156, 141, 139)"
1115,Nexus_Image_Iterator/more_compressedfull_sprial_grids_14_resized.png,"(4, 4, 4)"
1116,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_80_resized.png,"(151, 135, 131)"
1117,Nexus_Image_Iterator/full_sprial_grids_56_resized.png,"(41, 39, 39)"
1118,Nexus_Image_Iterator/RainbowSpaceman_composite_final_8_90.png,"(126, 81, 82)"
1119,Nexus_Image_Iterator/donya_composite_1.png,"(158, 142, 133)"
1120,Nexus_Image_Iterator/back_forth_grid_2_resized.png,"(4, 4, 4)"
1121,Nexus_Image_Iterator/Kathy_2_composite_final_5_90.png,"(148, 122, 99)"
1122,Nexus_Image_Iterator/Prianna _composite_1.png,"(175, 154, 154)"
1123,Nexus_Image_Iterator/back_forth_grid_10_.png,"(4, 4, 4)"
1124,Nexus_Image_Iterator/Victor_composite_final_2_90.png,"(124, 97, 88)"
1125,Nexus_Image_Iterator/moving_picture_grid_13_resized.png,"(4, 4, 4)"
1126,Nexus_Image_Iterator/eisa_composite_final_1_90.png,"(103, 85, 80)"
1127,Nexus_Image_Iterator/more_compressedfull_sprial_grids_64_resized.png,"(15, 14, 14)"
1128,Nexus_Image_Iterator/full_sprial_grids_26_resized.png,"(10, 10, 10)"
1129,Nexus_Image_Iterator/more_compressedfull_sprial_grids_99_resized.png,"(4, 4, 4)"
1130,Nexus_Image_Iterator/i_love_chai_composite_1.png,"(99, 112, 127)"
1131,Nexus_Image_Iterator/grid_sprial_test_31_.png,"(13, 12, 12)"
1132,Nexus_Image_Iterator/back_forth_grid_47_.png,"(155, 139, 134)"
1133,Nexus_Image_Iterator/back_forth_grid_72_resized.png,"(4, 4, 4)"
1134,Nexus_Image_Iterator/Jeanfiedo_composite_final_5_90.png,"(135, 110, 105)"
1135,Nexus_Image_Iterator/full_sprial_grids_94_.png,"(4, 4, 4)"
1136,Nexus_Image_Iterator/MC 3_composite_final_3_90.png,"(164, 144, 142)"
1137,Nexus_Image_Iterator/Cindy_composite_2.png,"(110, 90, 96)"
1138,Nexus_Image_Iterator/moving_picture_grid_12_.png,"(4, 4, 4)"
1139,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_53_resized.png,"(127, 113, 109)"
1140,Nexus_Image_Iterator/Sibel_composite_final_6_90.png,"(174, 150, 138)"
1141,Nexus_Image_Iterator/full_sprial_grids_85_resized.png,"(153, 137, 133)"
1142,Nexus_Image_Iterator/Spiderplant_composite_final_2_90.png,"(133, 137, 146)"
1143,Nexus_Image_Iterator/back_forth_grid_3_.png,"(4, 4, 4)"
1144,Nexus_Image_Iterator/Jeanfiedo_composite_final_9_90.png,"(116, 99, 96)"
1145,Nexus_Image_Iterator/full_sprial_grids_78_resized.png,"(151, 134, 132)"
1146,Nexus_Image_Iterator/full_sprial_grids_82_.png,"(156, 138, 132)"
1147,Nexus_Image_Iterator/back_forth_grid_51_.png,"(155, 137, 132)"
1148,Nexus_Image_Iterator/grid_sprial_test_27_.png,"(156, 139, 136)"
1149,Nexus_Image_Iterator/moving_picture_grid_45_.png,"(156, 141, 139)"
1150,Nexus_Image_Iterator/RainbowSpaceman_composite_final_4_90.png,"(52, 54, 60)"
1151,Nexus_Image_Iterator/Spiderplant 2_composite_3.png,"(127, 138, 151)"
1152,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_23_resized.png,"(151, 134, 132)"
1153,Nexus_Image_Iterator/Nataliia 4_composite_final_9_90.png,"(158, 155, 160)"
1154,Nexus_Image_Iterator/MC 2_composite_final_7_90.png,"(166, 150, 142)"
1155,Nexus_Image_Iterator/Kathy_2_composite_final_9_90.png,"(145, 120, 87)"
1156,Nexus_Image_Iterator/moving_picture_grid_21_resized.png,"(151, 135, 130)"
1157,Nexus_Image_Iterator/more_compressedfull_sprial_grids_56_resized.png,"(42, 39, 40)"
1158,Nexus_Image_Iterator/full_sprial_grids_14_resized.png,"(4, 4, 4)"
1159,Nexus_Image_Iterator/Spiderplant 4_composite_final_6_90.png,"(139, 130, 133)"
1160,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_3_resized.png,"(4, 4, 4)"
1161,Nexus_Image_Iterator/Spiderplant 2_composite_final_0_90.png676_resized.png,"(150, 139, 145)"
1162,Nexus_Image_Iterator/back_forth_grid_40_resized.png,"(14, 13, 13)"
1163,Nexus_Image_Iterator/Spiderplant 2_composite_2.png,"(169, 156, 151)"
1164,Nexus_Image_Iterator/full_sprial_grids_41_.png,"(143, 141, 144)"
1165,Nexus_Image_Iterator/moving_picture_grid_86_.png,"(11, 10, 10)"
1166,Nexus_Image_Iterator/grid_sprial_test_12_resized.png,"(4, 4, 4)"
1167,Nexus_Image_Iterator/moving_picture_grid_51_resized.png,"(164, 146, 142)"
1168,Nexus_Image_Iterator/more_compressedfull_sprial_grids_26_resized.png,"(154, 138, 134)"
1169,Nexus_Image_Iterator/Jeanfiedo_composite_final_0_90676_resized.png,"(142, 107, 100)"
1170,Nexus_Image_Iterator/full_sprial_grids_64_resized.png,"(14, 14, 13)"
1171,Nexus_Image_Iterator/moving_picture_grid_69_.png,"(136, 124, 124)"
1172,Nexus_Image_Iterator/full_sprial_grids_99_resized.png,"(4, 4, 4)"
1173,Nexus_Image_Iterator/Nataliia_composite_final_1_90.png,"(134, 112, 114)"
1174,Nexus_Image_Iterator/back_forth_grid_30_resized.png,"(12, 11, 11)"
1175,Nexus_Image_Iterator/Cindy_composite_final_2_90.png,"(150, 134, 139)"
1176,Nexus_Image_Iterator/full_sprial_grids_16_.png,"(157, 140, 134)"
1177,Nexus_Image_Iterator/Cindy_composite_3.png,"(120, 99, 105)"
1178,Nexus_Image_Iterator/q329042_composite_final_1_90.png,"(89, 90, 95)"
1179,Nexus_Image_Iterator/moving_picture_grid_90_.png,"(156, 138, 134)"
1180,Nexus_Image_Iterator/MC_composite_final_1_90.png,"(119, 113, 123)"
1181,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_11_resized.png,"(4, 4, 4)"
1182,Nexus_Image_Iterator/Kasey Edgerton 3_composite_final_2_90.png,"(75, 78, 83)"
1183,Nexus_Image_Iterator/Dan_composite_final_0_90.png,"(166, 142, 140)"
1184,Nexus_Image_Iterator/more_compressedfull_sprial_grids_85_resized.png,"(153, 137, 133)"
1185,Nexus_Image_Iterator/more_compressedfull_sprial_grids_78_resized.png,"(150, 134, 131)"
1186,Nexus_Image_Iterator/JR Formanek_composite_final_7_90.png,"(148, 97, 84)"
1187,Nexus_Image_Iterator/Jeanfiedo_composite_final_6_90.png676_resized.png,"(122, 114, 105)"
1188,Nexus_Image_Iterator/full_sprial_grids_4_resized.png,"(4, 4, 4)"
1189,Nexus_Image_Iterator/moving_picture_grid_82_resized.png,"(152, 139, 138)"
1190,Nexus_Image_Iterator/moving_picture_grid_100_.png,"(4, 4, 4)"
1191,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_61_resized.png,"(139, 139, 143)"
1192,Nexus_Image_Iterator/moving_picture_grid_28_.png,"(156, 139, 136)"
1193,Nexus_Image_Iterator/grid_sprial_test_3_resized.png,"(4, 4, 4)"
1194,Nexus_Image_Iterator/grid_sprial_test_1_.png,"(143, 148, 161)"
1195,Nexus_Image_Iterator/Kasey Edgerton 2_composite_final_6_90.png,"(119, 100, 104)"
1196,Nexus_Image_Iterator/full_sprial_grids_57_.png,"(39, 37, 37)"
1197,Nexus_Image_Iterator/moving_picture_grid_108_resized.png,"(4, 4, 4)"
1198,Nexus_Image_Iterator/full_sprial_grids_20_.png,"(155, 137, 132)"
1199,Nexus_Image_Iterator/more_compressedfull_sprial_grids_90_resized.png,"(4, 4, 4)"
1200,Nexus_Image_Iterator/donya_composite_final_3_90.png,"(117, 135, 159)"
1201,Nexus_Image_Iterator/donya_composite_2.png,"(110, 89, 81)"
1202,Nexus_Image_Iterator/Prianna _composite_2.png,"(186, 133, 115)"
1203,Nexus_Image_Iterator/MC 4_composite_final_0_90.png,"(146, 143, 150)"
1204,Nexus_Image_Iterator/moving_picture_grid_97_resized.png,"(153, 137, 132)"
1205,Nexus_Image_Iterator/full_sprial_grids_77_.png,"(156, 138, 134)"
1206,Nexus_Image_Iterator/full_sprial_grids_98_.png,"(4, 4, 4)"
1207,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_74_resized.png,"(11, 10, 10)"
1208,Nexus_Image_Iterator/i_love_chai_composite_2.png,"(162, 162, 166)"
1209,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_89_resized.png,"(4, 4, 4)"
1210,Nexus_Image_Iterator/Baffin_composite_final_6_90.png,"(120, 112, 105)"
1211,Nexus_Image_Iterator/MC_composite_4.png,"(162, 132, 128)"
1212,Nexus_Image_Iterator/grid_sprial_test_29_resized.png,"(12, 11, 11)"
1213,Nexus_Image_Iterator/moving_picture_grid_34_resized.png,"(14, 13, 13)"
1214,Nexus_Image_Iterator/checkers_test_01_.png,"(170, 149, 143)"
1215,Nexus_Image_Iterator/full_sprial_grids_61_.png,"(138, 138, 142)"
1216,Nexus_Image_Iterator/Cindy_composite_1.png,"(31, 4, 14)"
1217,Nexus_Image_Iterator/more_compressedfull_sprial_grids_43_resized.png,"(20, 19, 20)"
1218,Nexus_Image_Iterator/Nataliia 2_composite_final_2_90.png,"(143, 115, 118)"
1219,Nexus_Image_Iterator/more_compressedfull_sprial_grids_3_resized.png,"(4, 4, 4)"
1220,Nexus_Image_Iterator/moving_picture_grid_3_.png,"(143, 148, 161)"
1221,Nexus_Image_Iterator/JR Formanek_composite_4.png,"(156, 132, 124)"
1222,Nexus_Image_Iterator/Actias_composite_final_1_90.png,"(170, 133, 124)"
1223,Nexus_Image_Iterator/back_forth_grid_55_resized.png,"(152, 135, 130)"
1224,Nexus_Image_Iterator/moving_picture_grid_44_resized.png,"(169, 149, 142)"
1225,Nexus_Image_Iterator/full_sprial_grids_36_.png,"(156, 140, 138)"
1226,Nexus_Image_Iterator/Mika_composite_final_3_90.png,"(155, 128, 101)"
1227,Nexus_Image_Iterator/full_sprial_grids_71_resized.png,"(12, 11, 11)"
1228,Nexus_Image_Iterator/more_compressedfull_sprial_grids_33_resized.png,"(15, 14, 14)"
1229,Nexus_Image_Iterator/moving_picture_grid_49_.png,"(156, 141, 139)"
1230,Nexus_Image_Iterator/back_forth_grid_25_resized.png,"(151, 135, 133)"
1231,Nexus_Image_Iterator/Jeanfiedo_composite_final_5_90676_resized.png,"(134, 110, 104)"
1232,Nexus_Image_Iterator/back_forth_grid_39_resized.png,"(14, 13, 13)"
1233,Nexus_Image_Iterator/back_forth_grid_71_.png,"(143, 148, 161)"
1234,Nexus_Image_Iterator/full_sprial_grids_90_resized.png,"(4, 4, 4)"
1235,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_46_resized.png,"(49, 46, 46)"
1236,Nexus_Image_Iterator/full_sprial_grids_2_.png,"(143, 148, 161)"
1237,Nexus_Image_Iterator/Spiderplant3_composite_final_8_90.png,"(118, 107, 102)"
1238,Nexus_Image_Iterator/Kathy_composite_final_2_90.png,"(120, 120, 85)"
1239,Nexus_Image_Iterator/Prianna _composite_final_9_90.png,"(95, 56, 68)"
1240,Nexus_Image_Iterator/moving_picture_grid_58_resized.png,"(137, 124, 124)"
1241,Nexus_Image_Iterator/Sloth Vibes_composite_final_7_90.png,"(156, 136, 146)"
1242,Nexus_Image_Iterator/Spiderplant 2_composite_1.png,"(142, 149, 140)"
1243,Nexus_Image_Iterator/moving_picture_grid_32_.png,"(13, 12, 12)"
1244,Nexus_Image_Iterator/back_forth_grid_26_.png,"(155, 139, 134)"
1245,Nexus_Image_Iterator/Quinn_test_2_composite_final_5_90.png,"(107, 113, 96)"
1246,Nexus_Image_Iterator/back_forth_grid_49_resized.png,"(151, 136, 133)"
1247,Nexus_Image_Iterator/Kasey Edgerton_composite_final_5_90.png,"(123, 124, 133)"
1248,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_36_resized.png,"(152, 138, 137)"
1249,Nexus_Image_Iterator/Kasey Edgerton 4_composite_final_1_90.png,"(98, 105, 115)"
1250,Nexus_Image_Iterator/moving_picture_grid_65_.png,"(136, 124, 124)"
1251,Nexus_Image_Iterator/moving_picture_grid_28_resized.png,"(10, 10, 10)"
1252,Nexus_Image_Iterator/Nataliia3_composite_final_2_90.png,"(134, 123, 131)"
1253,Nexus_Image_Iterator/moving_picture_grid_101_resized.png,"(4, 4, 4)"
1254,Nexus_Image_Iterator/moving_picture_grid_76_resized.png,"(137, 124, 124)"
1255,Nexus_Image_Iterator/grid_sprial_test_35_resized.png,"(14, 14, 13)"
1256,Nexus_Image_Iterator/back_forth_grid_30_.png,"(12, 11, 11)"
1257,Nexus_Image_Iterator/full_sprial_grids_43_resized.png,"(13, 12, 12)"
1258,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_95_resized.png,"(4, 4, 4)"
1259,Nexus_Image_Iterator/Kasey Edgerton_composite_final_9_90.png,"(127, 135, 142)"
1260,Nexus_Image_Iterator/i_love_chai_composite_3.png,"(99, 101, 106)"
1261,Nexus_Image_Iterator/Quinn_test_2_composite_final_9_90.png,"(141, 113, 93)"
1262,Nexus_Image_Iterator/moving_picture_grid_7_resized.png,"(4, 4, 4)"
1263,Nexus_Image_Iterator/more_compressedfull_sprial_grids_507_68_resized.png,"(152, 138, 137)"
1264,Nexus_Image_Iterator/Kasey Edgerton_composite_4.png,"(147, 139, 135)"
1265,Nexus_Image_Iterator/back_forth_grid_17_resized.png,"(153, 137, 132)"
1266,Nexus_Image_Iterator/Spiderplant 2_composite_final_1_90.png,"(154, 145, 152)"
1267,Nexus_Image_Iterator/monsteroflove_composite_final_7_90.png,"(160, 118, 105)"
1268,Nexus_Image_Iterator/moving_picture_grid_73_.png,"(136, 124, 124)"
